,id,name,address,postal_code,charger_level,lat,lng,cost,gg_address,gg_lat,gg_lng,city,province
896,CEA-10546,312 | BSR | RPP | 1315 Bellechasse,"1315 Bellechasse, Montréal, QC",H2G 1N8,Level2,45.538598,-73.596221,"1,00 $ (CAD) de l'heure","1315 Rue de Bellechasse, Montréal, QC H2G 1N8, Canada",45.538821999999996,-73.59637729999999,Montréal,QC
899,CEA-269,602 | BSR | VM | 1245 St-Urbain,"rue St-Urbain & René-Lévesque, Montréal, QC",H2Z 1A4,Level2,45.507908,-73.56276,"1,00 $ (CAD) de l'heure","Boulevard René-Lévesque O & Rue Saint-Urbain, Montréal, QC H2Z, Canada",45.507678399999996,-73.562505,Montréal,QC
909,CEA-10691,212 | BSR | VSMPE | 4085A Bélanger,"4085 rue Belanger, Montréal, QC",H1X 1B9,Level2,45.56475,-73.58761,"1,00 $ (CAD) de l'heure","4085 Rue Bélanger, Montréal, QC H1X 1B9, Canada",45.5648311,-73.58784859999999,Montréal,QC
915,CEA-11019,327 | BSR | RPP | 4485 D'orléans,"4485 D'orléans, Montréal, QC",H1X 2K2,Level2,45.554109,-73.559811,"1,00 $ (CAD) de l'heure","4485 Avenue d'Orléans, Montréal, QC H1X 2K1, Canada",45.554146100000004,-73.5596913,Montréal,QC
923,CEA-11304,227 | BSR | VSMPE | 7187 St-Hubert,"7187 St-Hubert, Montréal, QC",H2R 2N2,Level2,45.54103,-73.61374,"1,00 $ (CAD) de l'heure","7187 Rue St-Hubert, Montréal, QC H2R 2N2, Canada",45.541049799999996,-73.6137047,Montréal,QC
929,CEA-10852,713 | BSR | CDN-NDG | 5468 Claranald,"5468 Claranald, Montréal, QC",H3X 2S7,Level2,45.483906,-73.637557,"1,00 $ (CAD) de l'heure","5468 Avenue Clanranald, Montréal, QC H3X 2S3, Canada",45.4837375,-73.63781469999999,Montréal,QC
930,CEA-047,Société des casinos - Casino de Montréal,"1 avenue du Casino, Montréal, QC",H3C 4W7,Level2,45.5062154452052,-73.52566344411079,"2,50 $ (CAD) par session","1 Avenue du Casino, Montréal, QC H3C 4W7, Canada",45.5054701,-73.5256318,Montréal,QC
931,CEA-10135,Collège LaSalle - Complexe du Fort,"1400 Du Fort, Montréal, QC",H3H 2T1,Level2,45.4914683591903,-73.58127204166409,"1,00 $ (CAD) de l'heure","1400 Rue du Fort, Montréal, QC H3H 2T1, Canada",45.4912841,-73.5814727,Montréal,QC
934,CEA-10972,529 | BSR | PMR | 2025 Masson,"2025 Rue Masson, Montréal, QC",H2H 2P7,Level2,45.539172,-73.58224,"1,00 $ (CAD) de l'heure","2025 Rue Masson, Montréal, QC H2H 2P7, Canada",45.5393624,-73.58210240000001,Montréal,QC
938,CEA-10604,512 | BSR | PMR | 1 Mont-Royal Est,"1 Avenue du Mont-Royal E, Montréal, QC",H2T 1N4,Level2,45.520262,-73.586551,"1,00 $ (CAD) de l'heure","1 Avenue du Mont-Royal E, Montréal, QC H2T 1N4, Canada",45.520303000000006,-73.58645200000001,Montréal,QC
939,CEA-10278,703 | BSR | CDN-NDG | 5038 rue Sherbrooke O,"5038 Sherbrooke O, Montréal, QC",H4A 1S7,Level2,45.476487,-73.606153,"1,00 $ (CAD) de l'heure","5038 Rue Sherbrooke Ouest, Montréal, QC H4A 1S7, Canada",45.4763895,-73.6059853,Montréal,QC
945,CEA-10600,415 | BSR | MHM | 2251 Aird,"2251 Aird, Montréal, QC",H1V 2W4,Level2,45.556959,-73.541658,"1,00 $ (CAD) de l'heure","2251 Avenue Aird, Montréal, QC H1V 2W4, Canada",45.557233399999994,-73.5422921,Montréal,QC
946,CEA-10176,606 | BSR | VM | 369 St-Antoine,"405 rue St-Antoine Ouest, Montréal, QC",H2Z 2A3,Level2,45.502668,-73.56097,"1,00 $ (CAD) de l'heure","405 Rue Saint-Antoine O, Montréal, QC H2Z 2A3, Canada",45.5025893,-73.5611507,Montréal,QC
947,CEA-10287,804 | BSR | SO | 1105 de la Sucrerie,"1105 Rue de la Sucrerie, Montréal, QC",H3K 3E7,Level2,45.483595,-73.56020799999999,"1,00 $ (CAD) de l'heure","1105 Rue de la Sucrerie, Montréal, QC H3K 3E7, Canada",45.48353,-73.55993199999999,Montréal,QC
951,CEA-10294,307 | BSR | RPP | 1031 St-Zotique,"1031 Rue Saint-Zotique E, Montréal, QC",H2S 1N1,Level2,45.539199,-73.605241,"1,00 $ (CAD) de l'heure","1031 Rue Saint-Zotique E, Montréal, QC H2S 1N1, Canada",45.5390674,-73.60546109999999,Montréal,QC
956,CEA-11303,116 | BSR | AC | 10625 Francis,"10625 Rue Francis, Montréal, QC",H2C 3A5,Level2,45.565295,-73.660453,"1,00 $ (CAD) de l'heure","10625 Rue Francis, Montréal, QC H2C 3A5, Canada",45.5653481,-73.6603467,Montréal,QC
959,CEA-10770,218 | BSR | VSMPE | 8498 Châteaubriand,"8498 Avenue De Chateaubriand, Montréal, QC",H2P 2A3,Level2,45.547498,-73.63325,"1,00 $ (CAD) de l'heure","8498 Avenue De Chateaubriand, Montréal, QC H2P 2A3, Canada",45.547575099999996,-73.63310440000001,Montréal,QC
964,CEA-172,782 | BHR | CDN-NDG | 3220 Appleton : Parc Kent,"3220 Avenue Appleton, Montréal, QC",H3S 2T3,Level2,45.505514,-73.63166,"2,50 $ (CAD) par session","3220 Avenue Appleton, Montréal, QC H3S 2T3, Canada",45.5052784,-73.6315971,Montréal,QC
965,CEA-11453,730 | BSR | CDN-NDG | 4268 Royal,"4268 Avenue Royal, Montréal, QC",H4A 2M5,Level2,45.471682,-73.625817,"1,00 $ (CAD) de l'heure","4268 Avenue Royal, Montréal, QC H4A 2M5, Canada",45.4714686,-73.62589179999999,Montréal,QC
966,CEA-10948,314 | BSR | RPP | 3561 Masson,"3561 Rue Masson, Montréal, QC",H1X 1S1,Level2,45.553956,-73.571797,"1,00 $ (CAD) de l'heure","3561 Rue Masson, Montréal, QC H1X 1S1, Canada",45.553840799999996,-73.5718039,Montréal,QC
969,CEA-11473,328 | BSR | RPP | 440 Beaubien,"440 Beaubien, Montréal, QC",H2S 2P7,Level2,45.534569,-73.60441,"1,00 $ (CAD) de l'heure","440 Rue Beaubien E, Montréal, QC H2S 1S3, Canada",45.534534,-73.604271,Montréal,QC
971,CEA-11296,117 | BSR | AC | 1545 Henri-Bourassa,"1545 Henri Bourassa, Montréal, QC",H3M 1X7,Level2,45.538203,-73.678763,"1,00 $ (CAD) de l'heure","1545 Boul Henri-Bourassa O, Montréal, QC H3M 1X6, Canada",45.5381839,-73.6790046,Montréal,QC
977,CEA-10535,815 | BSR | SO | 2523 Grand Trunk,"2523A Grand Trunk, Montréal, QC",H3K 1M9,Level2,45.477645,-73.56752900000001,"1,00 $ (CAD) de l'heure","2523 Rue Grand Trunk, Montréal, QC H3K 1M9, Canada",45.477812,-73.56755090000001,Montréal,QC
981,CEA-10359,709 | BSR | CDN-NDG |5137 Décarie,"5137 Décarie, Montréal, QC",H3W 3C2,Level2,45.484167,-73.629705,"1,00 $ (CAD) de l'heure","5137 Boulevard Décarie, Montréal, QC H3W 3C3, Canada",45.4843052,-73.6295153,Montréal,QC
982,CEA-10155,615 | BSR | VM | 1901 City Councillor,"425 Boul. de Maisonneuve O, Montréal, QC",H3A 3K5,Level2,45.505901,-73.570678,"1,00 $ (CAD) de l'heure","425 Boulevard de Maisonneuve O, Montréal, QC H3A 3G5, Canada",45.506133500000004,-73.5704262,Montréal,QC
984,CEA-10579,518 | BSR | PMR | 5185 Parc,"5185A Parc, Montréal, QC",H2V 2G3,Level2,45.52069,-73.59733100000001,"1,00 $ (CAD) de l'heure","5185 Av du Parc, Montréal, QC H2V 4G4, Canada",45.520592,-73.5972887,Montréal,QC
989,CEA-11200,630 | BSR | VM | 1125 Ontario Est,"1125 Ontario St E, Montréal, QC",H2L 1R1,Level2,45.520402,-73.563312,"1,00 $ (CAD) de l'heure","1125 Rue Ontario E, Montréal, QC H2L 1R1, Canada",45.5206722,-73.5633898,Montréal,QC
990,CEA-10317,621 | BSR | VM | 1475 St-Hubert,"1475 St-Hubert, Montréal, QC",H2L 3Y9,Level2,45.515876,-73.55996999999999,"1,00 $ (CAD) de l'heure","1475 Rue St-Hubert, Montréal, QC H2L 3Y9, Canada",45.5159121,-73.559561,Montréal,QC
1007,CEA-10362,207 | BSR | VSMPE | 2225 Jean-Talon E,"2225 rue Jean-Talon E, Montréal, QC",H2E 1V5,Level2,45.55101,-73.604473,"1,00 $ (CAD) de l'heure","2225 Rue Jean-Talon Est, Montréal, QC H2E 1V5, Canada",45.5510441,-73.6045237,Montréal,QC
1012,CEA-10529,521 | BSR | PMR | 375 St-Viateur,"375A St-Viateur, Montréal, QC",H2V 4B5,Level2,45.521651,-73.602802,"1,00 $ (CAD) de l'heure","263 Rue Saint Viateur O, Montréal, QC H2V 1Y1, Canada",45.5226902,-73.60196440000001,Montréal,QC
1013,CEC-00101,BRCC - Marché Atwater,"138, Avenue Atwater, Montréal, QC",H4C 2H6,FastDC,45.478722,-73.57675,"10,00 $ (CAD) de l'heure","138 Avenue Atwater, Montréal, QC H4C 2H6, Canada",45.4795202,-73.5769653,Montréal,QC
1016,CEA-11297,118 | BSR | AC | 9335 St-Hubert,"9335 rue St Hubert, Montréal, QC",H2M 1Y7,Level2,45.552497,-73.646632,"1,00 $ (CAD) de l'heure","9335 Rue St-Hubert, Montréal, QC H2M 1Y7, Canada",45.5531259,-73.6463446,Montréal,QC
1021,CEA-10664,727 | BSR | CDN-NDG | 6521 Décarie,"6521 boul. Decarie, Montréal, QC",H3W 3E3,Level2,45.491264,-73.645548,"1,00 $ (CAD) de l'heure","6521 Boulevard Décarie, Montréal, QC H3W 3E3, Canada",45.4912864,-73.64545720000001,Montréal,QC
1022,CEA-10323,802 | BSR | SO | 372 Square G-E Cartier,"372 Square G-E Cartier, Montréal, QC",H4C 3A2,Level2,45.473652,-73.587634,"1,00 $ (CAD) de l'heure","372 Rue du Square Sir George Étienne Cartier, Montréal, QC H4C 3A2, Canada",45.4735377,-73.58774790000001,Montréal,QC
1028,CEA-11140,423 | BSR | MHM | 9546 Sherbrooke E,"9546 Sherbrooke E, Montréal, QC",H1L 1E8,Level2,45.611736,-73.52578199999999,"1,00 $ (CAD) de l'heure","9546 Rue Sherbrooke E, Montréal, QC H1L 1E8, Canada",45.6117321,-73.5259693,Montréal,QC
1030,CEA-356,Collège Ahuntsic,"9155 rue Saint-Hubert, Montréal, QC",H2M 1Y8,Level2,45.551445,-73.64164,"1,00 $ (CAD) de l'heure","9155 Rue St-Hubert, Montréal, QC H2M 1Y9, Canada",45.552283200000005,-73.6421462,Montréal,QC
1034,CEA-10218,606 | BSR | VM | 369 St-Antoine,"405 rue St-Antoine Ouest, Montréal, QC",H2Z 2A3,Level2,45.502797,-73.56085,"1,00 $ (CAD) de l'heure","405 Rue Saint-Antoine O, Montréal, QC H2Z 2A3, Canada",45.5025893,-73.5611507,Montréal,QC
1036,CEA-10726,205 | BSR | VSMPE | 7145 rue St-Denis,"7145 rue St-Denis, Montréal, QC",H2R 2E3,Level2,45.538487,-73.614693,"1,00 $ (CAD) de l'heure","7145 Rue Saint-Denis, Montréal, QC H2R 2E3, Canada",45.5385152,-73.6145051,Montréal,QC
1037,CEA-10878,627 | BSR | VM | 1475 Alexandre DeSève,"1475 Rue Alexandre-DeSève, Montréal, QC",H2L 4P2,Level2,45.521667,-73.554563,"1,00 $ (CAD) de l'heure","1475 Rue Alexandre-DeSève, Montréal, QC H2L 4P2, Canada",45.5218232,-73.554902,Montréal,QC
1041,CEA-11026,631 | BSR | VM | 1717 René-Levesque Est,"1717 Boulevard René-Lévesque E, Montréal, QC",H2L 2R8,Level2,45.521602,-73.55053000000001,"1,00 $ (CAD) de l'heure","1717 Boulevard René-Lévesque E, Montréal, QC H2L 2R8, Canada",45.521378000000006,-73.55037779999999,Montréal,QC
1043,CEA-10655,517 | BSR | PMR | 3660 Mentana,"3660 Mentana, Montréal, QC",H2L 1J1,Level2,45.521258,-73.567555,"1,00 $ (CAD) de l'heure","3660 Rue de Mentana, Montréal, QC H2L 3R1, Canada",45.5212972,-73.5677105,Montréal,QC
1044,CEA-11340,233 | BSR | VSMPE | 7707 Shelley,"7707 Shelley, Montréal, QC",H2A 1H6,Level2,45.562171,-73.604732,"1,00 $ (CAD) de l'heure","7707 Avenue Shelley, Montréal, QC H2A 1H6, Canada",45.562410899999996,-73.6048151,Montréal,QC
1045,CEA-10606,718 | BSR | CDN-NDG | 3555 Queen Mary,"3355 Chemin Queen Mary, Montréal, QC",H3V 1H9,Level2,45.49571,-73.618201,"1,00 $ (CAD) de l'heure","3355 Chemin Queen Mary, Montréal, QC H3V 1A5, Canada",45.4961536,-73.6188136,Montréal,QC
1050,CEA-11290,227 | BSR | VSMPE | 7187 St-Hubert,"7187 St-Hubert, Montréal, QC",H2R 2N2,Level2,45.54103,-73.61374,"1,00 $ (CAD) de l'heure","7187 Rue St-Hubert, Montréal, QC H2R 2N2, Canada",45.541049799999996,-73.6137047,Montréal,QC
1055,CEA-10260,802 | BSR | SO | 372 Square G-E Cartier,"372 Square G-E Cartier, Montréal, QC",H4C 3A2,Level2,45.473652,-73.587634,"1,00 $ (CAD) de l'heure","372 Rue du Square Sir George Étienne Cartier, Montréal, QC H4C 3A2, Canada",45.4735377,-73.58774790000001,Montréal,QC
1059,CEA-10164,616 | BSR | VM | 250 Président-Kennedy,"Avenue du Président-Kennedy, Montréal, QC",H2X 4C7,Level2,45.508211,-73.568974,"1,00 $ (CAD) de l'heure","Avenue du Président-Kennedy, Montréal, QC, Canada",45.506439,-73.5705712,Montréal,QC
1062,CEA-10609,313 | BSR | RPP | 6036 St-Hubert,"6036 St-Hubert, Montréal, QC",H2S 2L7,Level2,45.534474,-73.59958,"1,00 $ (CAD) de l'heure","6036 Rue St-Hubert, Montréal, QC H2S 2L7, Canada",45.534389000000004,-73.59970799999999,Montréal,QC
1065,CEA-10783,181 | BHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson,"11301 Boulevard de l'Acadie, Montréal, QC",H3M 2T1,Level2,45.537078,-73.684914,"1,00 $ (CAD) de l'heure","11301 Boulevard de l'Acadie, Montréal, QC H3M 2T1, Canada",45.5365968,-73.68487950000001,Montréal,QC
1067,CEA-10824,323 | BSR | RPP | 1348 Jean-Talon,"1348 Jean-Talon, Montréal, QC",H2E 1S1,Level2,45.54519,-73.60918000000001,"1,00 $ (CAD) de l'heure","1348 Rue Jean-Talon Est, Montréal, QC H2E 1S1, Canada",45.545179700000006,-73.6093862,Montréal,QC
1069,CEA-10554,Monit Investments,"1000 Sherbrooke Ouest, Montréal, QC",H3A 3G4,Level2,45.502062,-73.57476,"1,00 $ (CAD) de l'heure","1000 Sherbrooke, Montréal, QC H3A, Canada",45.5027183,-73.57511579999999,Montréal,QC
1070,CEA-10190,604 | BSR | VM | 163 St-Antoine,"115 rue St-Antoine Ouest, Montréal, QC",H2Z 1X8,Level2,45.505539,-73.55852,"1,00 $ (CAD) de l'heure","115 Rue Saint-Antoine O, Montréal, QC H2Z 1X8, Canada",45.5054528,-73.55869090000002,Montréal,QC
1077,CEA-10525,311 | BSR | RPP | 19 St-Zotique O,"19 St-Zotique O, Montréal, QC",H2S 1N9,Level2,45.531561,-73.61254,"1,00 $ (CAD) de l'heure","19 Rue Saint Zotique O, Montréal, QC H2S 1N9, Canada",45.53166829999999,-73.6127208,Montréal,QC
1078,CEA-10700,214 | BSR | VSMPE | 6961 des Écores,"6961 Des Écores, Montréal, QC",H2E 2V7,Level2,45.551028,-73.59976999999999,"1,00 $ (CAD) de l'heure","6961 Rue des Écores, Montréal, QC H2E 2V7, Canada",45.551163200000005,-73.5999005,Montréal,QC
1081,CEA-10274,801 | BSR | SO | 3451 St-Jacques,"3451 Saint-Jacques, Montréal, QC",H4C 1H2,Level2,45.481909,-73.582365,"1,00 $ (CAD) de l'heure","3451 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.4822301,-73.58218719999999,Montréal,QC
1092,CEA-154,380 | BHR | RPP | 4581 Sherbrooke E : Insectarium - Espace pour la vie,"4581 Rue Sherbrooke E, Montréal, QC",H1X 2B2,Level2,45.561546,-73.55825,"2,50 $ (CAD) par session","4581 Rue Sherbrooke E, Montréal, QC H1X 2B1, Canada",45.560949,-73.55796690000001,Montréal,QC
1094,CEA-10602,815 | BSR | SO | 2523 Grand Trunk,"2523A Grand Trunk, Montréal, QC",H3K 1M9,Level2,45.477645,-73.56752900000001,"1,00 $ (CAD) de l'heure","2523 Rue Grand Trunk, Montréal, QC H3K 1M9, Canada",45.477812,-73.56755090000001,Montréal,QC
1097,CEA-10577,109 | BSR | AC | 205 Chabanel,"205 Rue Chabanel O, Montréal, QC",H2N 1G3,Level2,45.540928,-73.653312,"1,00 $ (CAD) de l'heure","205 Rue Chabanel O, Montréal, QC H2N 1G3, Canada",45.540977000000005,-73.6536969,Montréal,QC
1099,CEA-11205,421 | BSR | MHM | 1401 De la Salle,"1401 Avenue de la Salle, Montréal, QC",H1V 2J4,Level2,45.550076,-73.534962,"1,00 $ (CAD) de l'heure","1401 Avenue de la Salle, Montréal, QC H1V 2J4, Canada",45.550181099999996,-73.53481009999999,Montréal,QC
1101,CEA-261,Palais des Congrès de Montréal,"159 St-Antoine O, Montréal, QC",H2Z 1H2,Level2,45.505426,-73.561206,"2,50 $ (CAD) par session","159 Rue Saint-Antoine O, Montréal, QC H2Z 1H2, Canada",45.505055299999995,-73.5590771,Montréal,QC
1107,CEA-10526,511 | BSR | PMR | 2755 Hogan,"2755 Rue Hogan, Montréal, QC",H2K 2T5,Level2,45.53871,-73.560538,"1,00 $ (CAD) de l'heure","2755 Rue Hogan, Montréal, QC H2K 2T5, Canada",45.5384011,-73.5593526,Montréal,QC
1111,CEA-11347,329 | BSR | RPP | 5918 24e Avenue,"5918 24e Avenue, Montréal, QC",H1T 3M3,Level2,45.562055,-73.573238,"1,00 $ (CAD) de l'heure","5918 24e Ave, Montréal, QC H1T 3M3, Canada",45.5620561,-73.573497,Montréal,QC
1112,CEA-11016,525 | BSR | PMR | 4169 St-Hubert,"4169 Rue St-Hubert, Montréal, QC",H2L 4A7,Level2,45.523482,-73.576275,"1,00 $ (CAD) de l'heure","4169 Rue St-Hubert, Montréal, QC H2L 4A7, Canada",45.5234909,-73.5761893,Montréal,QC
1113,CEA-10757,811 | BSR | SO | 123 Courcelle,"123 Courcelle, Montréal, QC",H4C 3B4,Level2,45.471563,-73.586178,"1,00 $ (CAD) de l'heure","123 Rue de Courcelle, Montréal, QC H4C 3B4, Canada",45.471630700000006,-73.5861051,Montréal,QC
1114,CEA-10387,205 | BSR | VSMPE | 7145 rue St-Denis,"7145 rue St-Denis, Montréal, QC",H2R 2E3,Level2,45.538487,-73.614693,"1,00 $ (CAD) de l'heure","7145 Rue Saint-Denis, Montréal, QC H2R 2E3, Canada",45.5385152,-73.6145051,Montréal,QC
1116,CEA-10781,181 | BHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson,"11301 Boulevard de l'Acadie, Montréal, QC",H3M 2T1,Level2,45.537078,-73.684914,"1,00 $ (CAD) de l'heure","11301 Boulevard de l'Acadie, Montréal, QC H3M 2T1, Canada",45.5365968,-73.68487950000001,Montréal,QC
1118,CEA-11003,425 | BSR | MHM | 369 Contrecoeur ,"369 Rue de Contrecoeur, Montréal, QC",H1L 3Y4,Level2,45.609253,-73.510823,"1,00 $ (CAD) de l'heure","369 Rue de Contrecoeur, Montréal, QC H1L 3Y4, Canada",45.609266600000005,-73.5108178,Montréal,QC
1120,CEA-11020,332 | BSR | RPP | 1201 Bélanger,"1201 Rue Bélanger, Montréal, QC",H2S 1H7,Level2,45.541863,-73.60772800000001,"1,00 $ (CAD) de l'heure","1201 Rue Bélanger, Montréal, QC H2S 1H7, Canada",45.5418565,-73.6077662,Montréal,QC
1122,CEA-11450,424 | BSR | MHM | 6040 La Fontaine,"6040 La Fontaine, Montréal, QC",H1N 2B6,Level2,45.570197,-73.525253,"1,00 $ (CAD) de l'heure","6040 Rue la Fontaine, Montréal, QC H1N 2B7, Canada",45.5701935,-73.5251676,Montréal,QC
1130,CEA-10583,110 | BSR | AC | 9815 Lajeunesse,"9815 Lajeunesse, Montréal, QC",H3L 2E1,Level2,45.551598,-73.655922,"1,00 $ (CAD) de l'heure","9815 Rue Lajeunesse, Montréal, QC H3L 2C9, Canada",45.5520054,-73.655971,Montréal,QC
1131,CEA-10837,710 | BSR | CDN-NDG | 6205 Sherbrooke Ouest,"6205 Sherbrooke O, Montréal, QC",H4B 2X3,Level2,45.466759,-73.62378100000001,"1,00 $ (CAD) de l'heure","6205 Rue Sherbrooke Ouest, Montréal, QC H4B 1M4, Canada",45.46666,-73.62391600000001,Montréal,QC
1133,CEA-114,Société des casinos - Casino de Montréal,"1 avenue du Casino, Montréal, QC",H3C 4W7,Level2,45.5062154452052,-73.52566344411079,"2,50 $ (CAD) par session","1 Avenue du Casino, Montréal, QC H3C 4W7, Canada",45.5054701,-73.5256318,Montréal,QC
1134,CEA-11269,232 | BSR | VSMPE | 9309 De Lille,"9039 Rue de Lille, Montréal, QC",H1Z 2P4,Level2,45.569295,-73.636234,"1,00 $ (CAD) de l'heure","9039 Rue de Lille, Montréal, QC H1Z 2P4, Canada",45.5692345,-73.63656,Montréal,QC
1135,CEA-10587,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
1138,CEA-10382,705 | BSR | CDN-NDG | 3333 Côte Ste-Catherin,"3333 Côte Ste-Catherine, Montréal, QC",H1W 2C7,Level2,45.500176,-73.62619699999999,"1,00 $ (CAD) de l'heure","3333 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3S 2C5, Canada",45.500605799999995,-73.62621709999999,Montréal,QC
1139,CEA-10937,324 | BSR | RPP | 5808 St-Hubert,"5808 St-Hubert, Montréal, QC",H2S 2L7,Level2,45.533244,-73.596864,"1,00 $ (CAD) de l'heure","5808 Rue St-Hubert, Montréal, QC H2S 2L7, Canada",45.53308,-73.596824,Montréal,QC
1140,CEA-10311,621 | BSR | VM | 1475 St-Hubert,"1475 St-Hubert, Montréal, QC",H2L 3Y9,Level2,45.515876,-73.55996999999999,"1,00 $ (CAD) de l'heure","1475 Rue St-Hubert, Montréal, QC H2L 3Y9, Canada",45.5159121,-73.559561,Montréal,QC
1144,CEB-10242,Altitude Montréal,"1225 Robert-Bourassa, Montréal, QC",H3B 9A9,Level2,45.502713,-73.56853199999999,"2,50 $ (CAD) par session","1225 Boulevard Robert-Bourassa, Montréal, QC H3B 3A7, Canada",45.5027219,-73.5685777,Montréal,QC
1146,CEB-10181,Centre Bell,"1275 rue Saint-Antoine Ouest, Montréal, QC",H3C 5L2,Level2,45.4956512451172,-73.5681915283203,"2,50 $ (CAD) par session","1275 Rue Saint-Antoine O, Montréal, QC H3C 5L2, Canada",45.4952593,-73.5691542,Montréal,QC
1151,CEA-10094,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
1157,CEA-10871,315 | BSR | RPP | 2460 Dandurand,"2460 Dandurand, Montréal, QC",H2G 2A1,Level2,45.543958,-73.581129,"1,00 $ (CAD) de l'heure","2460 Rue Dandurand, Montréal, QC H2G 2A3, Canada",45.54387020000001,-73.5809345,Montréal,QC
1160,CEA-10744,405 | BSR | MHM | 2002 Leclaire,"2002 Rue Leclaire, Montréal, QC",H1V 2Z9,Level2,45.557123,-73.537115,"1,00 $ (CAD) de l'heure","2002 Rue Leclaire, Montréal, QC H1V 2Z9, Canada",45.5570801,-73.5371415,Montréal,QC
1165,CEA-10903,RIO - Parc Olympique 2,"3200 Rue Viau, Montréal, QC",H1V 3J3,Level2,45.560388,-73.55135,"2,50 $ (CAD) par session","3200 Rue Viau, Montréal, QC H1V 3J3, Canada",45.55976210000001,-73.5514912,Montréal,QC
1175,CEA-10281,407 | BSR | MHM | 1407 William David,"1407 Avenue William-David, Montréal, QC",H1V 2R5,Level2,45.552578,-73.53335,"1,00 $ (CAD) de l'heure","1407 Avenue William-David, Montréal, QC H1V 2R5, Canada",45.5526909,-73.5334142,Montréal,QC
1177,CEA-11190,830 | BSR | SO | 256 Charlevoix,"256 Charlevoix, Montréal, QC",H3J 1N7,Level2,45.482396,-73.57547199999999,"1,00 $ (CAD) de l'heure","256 Rue Charlevoix, Montréal, QC H3J 1N7, Canada",45.4820981,-73.57517840000001,Montréal,QC
1181,CEA-11320,526 | BSR | PMR | 5561 St-Dominique,"5561 rue Saint-Dominique, Montréal, QC",H2T 1A5,Level2,45.526635,-73.598664,"1,00 $ (CAD) de l'heure","5561 Rue Saint-Dominique, Montréal, QC H2T 1A5, Canada",45.526773600000006,-73.598535,Montréal,QC
1182,CEA-10221,603 | BSR | VM | 115 St-Antoine,"155 rue St-Antoine Ouest, Montréal, QC",H2Z 2A7,Level2,45.504965,-73.559,"1,00 $ (CAD) de l'heure","155 Rue Saint-Antoine O, Montréal, QC H2Z 1H2, Canada",45.505202000000004,-73.5589031,Montréal,QC
1183,CEB-10024,ARTM - Terminus Radisson,"7250 rue Sherbrooke Est, Montréal, QC",H1N 1E7,Level2,45.5899502624981,-73.5367756187916,"2,50 $ (CAD) par session","7250 Rue Sherbrooke E, Montréal, QC H1N 1E7, Canada",45.5896455,-73.5388848,Montréal,QC
1184,CEA-10147,324 | BSR | RPP | 5808 St-Hubert,"5808 St-Hubert , Montréal, QC",H2S 2L7,Level2,45.53324,-73.596864,"1,00 $ (CAD) de l'heure","5808 Rue St-Hubert, Montréal, QC H2S 2L7, Canada",45.53308,-73.596824,Montréal,QC
1186,CEA-230,Allied - 75 Queen,"75 Queen, Montreal, QC",H3C 2N5,Level2,45.4975137141037,-73.55427392108541,"2,50 $ (CAD) par session","75 Rue Queen, Montréal, QC H3C 2N6, Canada",45.497498900000004,-73.5540847,Montréal,QC
1189,CEA-10130,603 | BSR | VM | 115 St-Antoine,"115 rue St-Antoine Ouest, Montréal, QC",H2Z 1X8,Level2,45.505622,-73.55845,"1,00 $ (CAD) de l'heure","115 Rue Saint-Antoine O, Montréal, QC H2Z 1X8, Canada",45.5054528,-73.55869090000002,Montréal,QC
1191,CEA-10377,302 | BSR | RPP | 253 Mozart,"253 rue Mozart E, Montréal, QC",H2S 1B5,Level2,45.535996,-73.613517,"1,00 $ (CAD) de l'heure","253 Avenue Mozart E, Montréal, QC H2S 1B5, Canada",45.535822499999995,-73.6137959,Montréal,QC
1192,CEA-10613,215 | BSR | VSMPE | 7140 Bordeaux,"7140 Rue de Bordeaux, Montréal, QC",H2E 2M3,Level2,45.549552,-73.60523,"1,00 $ (CAD) de l'heure","7140 Rue de Bordeaux, Montréal, QC H2E 2M3, Canada",45.5494502,-73.6052291,Montréal,QC
1201,CEB-10015,Place des Arts,"1450 rue St-Urbain, Montréal, QC",H5B 1E4,Level2,45.5091667175293,-73.5659484863281,"2,50 $ (CAD) par session","1450 Rue Saint-Urbain, Montréal, QC H2X 1Z8, Canada",45.5090838,-73.5660905,Montréal,QC
1203,CEA-144,282 | BHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,"9235 Avenue Papineau, Montréal, QC",H2M 2G5,Level2,45.562243,-73.63818,"2,50 $ (CAD) par session","9235 Rue Papineau, Montréal, QC H2M 2G5, Canada",45.562889500000004,-73.63885450000001,Montréal,QC
